SAMPLE_ID,APOC1,CCL19,CCND1,CD163,EIF4B,FASN,FOLR2,FOXO3,HIF1A,IDO1,IGF1R,INSR,IRS2,LAMP3,LGMN,MS4A4A,MYC,PIK3R1,PRKAB1,RBPJ,RPS6,SEPP1,SLC22A1,SLC22A3,SLC47A1,TREM2,TSC2,ULK1
JB4838,4.91351052287956,-0.822604174747151,3.87469127398903,5.82532934710812,8.09304975656839,7.632102498189,1.60429347974175,5.368711156718,7.96499042574694,2.85248739426465,5.93152699972356,5.22137745138737,3.30278492609332,3.82125201502757,6.41832212958595,2.92723363713354,7.12686468719106,6.4013064575779,4.4697608715343,6.07495592116073,11.9750229425572,9.59120335156575,-1.19297262469227,2.22096484019025,-0.76916491578569,4.21683222481534,6.01386306674228,4.06326483516223
JB4841,4.36306632621905,-2.56372382682717,7.01451406471659,5.80779354982367,10.5289153495107,7.26214355491601,2.66417857590155,6.63583167694487,7.57284013645915,4.28415380437399,7.26637633011608,5.88925276967283,6.47767458108244,1.50748312366525,6.21435330270819,2.70395464282405,7.83974476989607,6.9053364930079,4.73788123847508,7.01433431203247,11.7956695120921,8.10832260639864,-1.91164713024748,-1.67063903074368,0.461811265279966,3.18478852116707,7.04809141614376,4.00033490764374
JB4853,4.75004375358205,-1.16753488584818,4.69541236217274,6.71105842447308,8.52913845570546,8.93031492485504,3.03047562881859,8.33650484062701,7.75905762420288,4.94163276979971,7.75293249189606,6.80206194976872,5.02835779992067,3.81501997969241,7.12078107980763,3.7909509075031,6.99148253256204,5.52498673535491,6.16310624780059,7.47670966954452,9.16780393083157,7.60120930365679,-0.814863267529714,-0.850052695992014,2.11159349610591,2.64456835110758,6.48836731664694,3.90747107011358
JB4860,3.88974776696217,0.0197724913117231,7.01822931137839,4.49908475535294,8.87994466570008,5.86222208793605,1.36280621921074,6.53289749680616,7.09501235637782,4.03956802949556,6.82155741759258,5.21437384660067,4.73589698890899,3.52806769071543,5.25283708156605,1.36280621921074,7.41831368552471,6.10477663718817,4.17698644100448,6.06163334392465,11.8872829086239,9.05848936788245,-2.84964339887813,-1.05823002068955,1.71201172835095,2.84008583918096,6.26389843459545,4.46742128409019
JB4878,3.39841416930651,0.450242578231748,6.71917905294646,5.9930337966233,7.86720673407425,8.24885002688537,1.71155023934607,7.06614935834666,8.10910319262144,7.26061433941294,7.15366601767626,6.46130929339546,4.86020187216087,3.83893968533181,6.18128546894764,3.22770634041301,5.76473096283147,6.32113818836057,3.55746591205714,7.23266870116623,9.8844817201167,7.29513225669934,-1.64240670973393,0.194094557983194,1.06029605991573,3.53973424141803,5.78128807509276,4.69817009167533
JB4886,5.31064151480244,-0.0801816612959879,6.70819386634572,4.51433227091226,7.15211759793486,5.46189690414115,2.65991682235518,6.49011406144987,8.15732275706612,1.7241832181558,6.72885244043621,5.9089968454505,5.5319656687514,2.69699025526524,6.01922332743751,2.56951709665257,5.37591974472122,5.50782679600414,4.00728117995435,5.98715526549114,10.7814110098372,8.03491854850665,-1.43381861591069,0.605709748275949,2.00605073634809,3.34462361423168,4.86454100783827,5.3205740500137
JB4887,2.86280363637563,3.06557949409405,5.8068330918771,6.16469835303131,9.10900140808277,7.74525580396472,3.22203317582292,6.6377106741798,7.4893390201153,4.6337747591187,6.28209693391134,6.33582112053018,4.30126731316067,4.3476047012108,6.28396707276628,3.42718286263539,5.72074148419289,6.29652749586981,5.15540662405924,6.94658161906141,9.69476039673992,7.65312175229305,-0.898982225138443,2.57579735783229,1.1633020531159,2.83245660949686,6.02994539196409,4.83660366277397
JB4900,4.39138997200453,-0.496559059950528,6.05513527180692,5.39808298993647,7.77639184033865,7.65075648838944,1.07439658277675,5.94012231069691,7.57443686385619,4.8842627239904,6.81553467483226,5.49656393330207,6.03944877789675,3.85537237958094,5.75494050284318,2.40334510534188,7.6126470387212,5.40439522915937,4.78562285614408,6.37309065773947,10.314652730243,10.2169768835105,-2.08152156067168,-2.21276609394994,-1.05049466505106,2.13300874289179,6.01994034015171,4.64699052606749
JB4904,4.98269506007311,1.88965314860769,6.74285996757824,7.33481258849061,8.51796225000568,7.99516963965532,3.19128168188452,7.54240868930921,8.14223360584273,2.81428788627305,7.08644298491094,7.78047261114032,6.35313673333033,4.84616987484669,6.89261971577126,3.66329579149648,6.31290118434438,7.37019949751507,4.68045847661532,6.74385589129644,9.44434921659775,8.13936038817684,-1.79361142572527,1.65907861503298,1.15460603217219,4.3149130310529,6.65389571734364,5.45893271578869
JB4912,4.99261123952092,-0.0405900079429422,7.76991693146979,6.29949904963003,8.99694773331898,8.11640078388836,2.76122141049911,7.29812394391517,7.71837094667681,1.62593784493429,8.27469634948156,7.2663127292358904,5.38567474675916,4.80127507327601,7.39426207555224,2.94114007663334,6.17369651142195,5.93730454759988,4.42892889481743,6.32108887018767,9.98941975225638,7.60273354508238,-1.47839881488044,-2.30556221801823,1.82504985939926,4.31625334580168,6.81814202143637,5.39465373974384
JB4952,0.676598452869694,0.862011961581013,7.83704617600848,3.88983462558534,8.45537023735367,7.86794677687284,1.31814448195722,6.57148549158717,7.54159815070505,3.17229361549376,8.40253432345501,6.51698974802019,4.69350222741546,4.78237229863183,5.67221218181767,1.16202528003994,6.34481485210464,6.66871944161326,4.52287684219834,6.70175383842354,9.70123157868244,7.03806605240293,-0.752244845934181,-0.624865539457953,-1.73021853960418,0.444555861499526,7.11707612698593,5.19944336366299
JB4960,4.17445898974306,-2.04601738598126,5.00691777214081,6.65001027374364,8.28347595416195,7.34484872081803,1.07095873551209,7.8673976769089,8.10602759253316,5.88743403589839,5.68318995815898,6.64019919269373,5.9186747161503,2.39737422139177,6.78935023849163,2.22228751483368,5.18669522061911,6.72868064859499,5.0284857360549,6.71472503494498,10.3487132434503,8.28807467140832,-3.79603913297291,0.583733036486734,0.532431807781222,2.91820638469321,7.04866663143903,4.76029273575967
JB4962,4.50473347153762,-2.21247979218071,8.83562042617111,7.28838899655098,9.47251753915738,6.83361183272928,3.33044748874323,7.10499393589764,7.66449336877195,2.59626702100356,7.10633779622427,6.73628203885417,5.91108238969636,3.97520664842594,7.2579317556629,3.75361639282653,6.2971347433133,7.10266977007559,4.34169419391797,6.8683017315085,9.10084757616381,7.34039696952347,-2.89837120175265,0.454583788755338,1.0333940624949,3.31869088667975,7.52720960591895,3.90730258392414
JB4976,4.1611492916677,3.34749713114889,7.66189551837279,6.49623057881937,9.52868526406513,7.35842103520943,3.39955878672003,7.35261572922356,7.64312246681197,3.09728006370816,6.79795072390848,6.34923161361911,4.80956548506982,4.15683414874712,6.26553605172869,3.61829418444839,6.78961343102545,6.86451374686981,3.86748758203387,6.60713537924005,10.2218694293094,7.73885255678202,-1.02975284354093,0.720268903450724,2.93540176407288,3.17045472483743,5.76135083201809,4.53927418524725
JB4998,1.91755019004237,-3.12684392931608,7.70379315778593,4.91460462527808,8.54473115800682,7.1251846119255,1.40633602930253,8.69029347806754,7.82494513630832,2.24685781529533,9.25284683788652,7.21668347481618,3.01034428571423,2.45580470556683,5.90212466952684,1.20062234911271,5.92697754905683,7.30497507734728,4.78972458019479,7.52109872745607,10.5628601124239,9.33709301020209,0.270748435503352,-0.257428039126227,-1.04592393393252,2.28906031378029,7.21565816588995,5.71114781549283
JB5019,5.17079172876049,-6.21883961050004,3.06887276904941,5.90818743250456,7.78195266796928,6.10899368625029,2.67294409271828,4.28994555156448,7.34923525902319,3.42321208242794,5.53729968787289,4.48073284278723,1.34340281372104,3.99426460914187,5.88346420671261,3.00757258228875,6.31716470678851,6.07950940515815,4.58125137712496,5.68767523434691,11.0925805562243,8.18130602022915,-0.792574855797937,-1.97091209705645,0.0479469301948659,4.51163052668419,4.93407896563659,3.57069403447032
JB5051,2.0734423492601,0.546443829868266,8.37438609603445,4.35857373611027,9.32091120021735,7.12829590998063,1.80998542327659,6.49739647093784,7.77538426164441,1.16152631896576,7.86627788922935,5.71145680353215,3.71907177362982,2.90206441609052,6.1466704173627,1.48742331605607,5.50534522405333,5.86547754589802,4.94049943965354,7.16022164020153,11.0477393514511,7.03362241538999,-2.38810310864312,0.771442747019195,0.484249068260922,2.44723422594037,6.79781138080601,5.30987333447972
JB5087,4.18039949792575,-1.33933263097936,6.09651546288637,6.59673070081024,8.95026457666271,6.74125744214621,3.57107244880539,5.24452983534546,7.35474916471341,4.67761151009407,5.63375218912584,5.54241553876676,4.43818331018037,3.48426762126812,6.94843604776585,3.68573939097747,6.71661107557933,5.07995959680472,5.553117632243,6.7459293020777,10.958527292875,7.15515713079494,-2.78999403998893,0.0173608820686753,0.42205643712606,2.42981983724574,6.3676897375517,4.16342641932203
JB5214,3.66782632650468,-3.33092079018524,4.67220666614657,6.19546976726527,8.24970418935093,4.35324338824303,1.97893447240155,5.83426537679731,7.22249518197399,4.33757028416979,4.29600500363961,5.35285362867267,5.00645333249522,4.0236959234083,6.09184482372586,2.96063365565861,4.9733671455664,5.66751293559634,4.19699056633483,6.32709228851744,10.4877612381481,9.64582231654909,-0.772925337064349,0.554436643873642,4.41578013058369,3.10833294651443,5.89066633107957,3.27558724081719
JB5223,5.06993973789856,-1.88259352326567,5.46106809356897,5.53123585727609,7.5926573848557,6.12089092534531,1.10879334642962,5.18605681652599,6.96751888151328,4.52356085505719,5.27150124907492,4.79989951511602,2.32127881009998,4.34071869092366,6.22965979327998,2.76126266650905,5.85082538335058,5.6532372701246,5.03399685801951,5.81883671674124,10.5397591322876,7.7414621001265,-1.63105475626971,-2.57447122790334,-0.0850863871644153,2.6587797089078,5.79151465459112,3.48164537647965
JB5234,3.63519051499541,-3.00611749329692,6.42445804503088,7.02105672793854,9.19760835517322,8.32120398405529,2.56284452873052,7.31494843981925,9.26944217935107,4.4528318605721,6.7096426649712,7.7236531795928,4.15849370824893,4.01951064889512,7.76639115428111,3.32953557559984,7.60886293900688,6.55623718107328,5.52089946969807,7.50511192880032,10.9787878274787,9.9495430970235,-3.92365533310494,-3.39314061640617,0.956268214903304,0.557471356631671,7.1609316296294,5.08040903961928
